
 num     #instances         #bytes  class name
1754:             1             24  com.fasterxml.jackson.databind.introspect.AnnotatedClass$Creators
1755:             1             24  com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector
1756:             1             24  com.fasterxml.jackson.databind.ser.impl.FailingSerializer
1757:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.LocalDateDeserializer
1758:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.LocalDateTimeDeserializer
1759:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.LocalTimeDeserializer
1760:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.MonthDayDeserializer
1761:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.OffsetTimeDeserializer
1762:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.YearDeserializer
1763:             1             24  com.fasterxml.jackson.datatype.jsr310.deser.YearMonthDeserializer
1764:             1             24  com.fasterxml.jackson.module.paramnames.ParameterNamesAnnotationIntrospector
1765:             1             24  com.sun.beans.util.Cache$Kind$1
1766:             1             24  com.sun.beans.util.Cache$Kind$2
1767:             1             24  com.sun.beans.util.Cache$Kind$3
1768:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
1769:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
1770:             1             24  com.sun.jmx.remote.util.ClassLogger
1771:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
1772:             1             24  com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl$ContentDriver
1773:             1             24  com.sun.org.apache.xerces.internal.impl.XMLNSDocumentScannerImpl$NSContentDriver
1774:             1             24  com.sun.org.apache.xerces.internal.impl.msg.XMLMessageFormatter
1775:             1             24  com.sun.org.apache.xerces.internal.impl.validation.ValidationManager
1776:             1             24  com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser$LocatorProxy
1777:             1             24  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager
1778:             1             24  java.lang.ClassValue$Version
1779:             1             24  java.lang.Double
1780:             1             24  java.lang.invoke.MethodHandleImpl$4
1781:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet
1782:             1             24  java.net.Inet6AddressImpl
1783:             1             24  java.net.SocketPermissionCollection
1784:             1             24  java.security.AllPermissionCollection
1785:             1             24  java.security.Policy$PolicyInfo
1786:             1             24  java.security.Policy$UnsupportedEmptyCollection
1787:             1             24  java.security.ProtectionDomain$PDCache
1788:             1             24  java.time.format.DecimalStyle
1789:             1             24  java.time.temporal.IsoFields$Field$1
1790:             1             24  java.time.temporal.IsoFields$Field$2
1791:             1             24  java.time.temporal.IsoFields$Field$3
1792:             1             24  java.time.temporal.IsoFields$Field$4
1793:             1             24  java.time.zone.TzdbZoneRulesProvider
1794:             1             24  java.util.AbstractMap$1$1
1795:             1             24  java.util.Collections$EmptyMap
1796:             1             24  java.util.Collections$SynchronizedRandomAccessList
1797:             1             24  java.util.Locale$Cache
1798:             1             24  java.util.PropertyPermissionCollection
1799:             1             24  java.util.ResourceBundle$Control$CandidateListCache
1800:             1             24  java.util.concurrent.ConcurrentSkipListMap$Node
1801:             1             24  java.util.concurrent.TimeUnit$1
1802:             1             24  java.util.concurrent.TimeUnit$2
1803:             1             24  java.util.concurrent.TimeUnit$3
1804:             1             24  java.util.concurrent.TimeUnit$4
1805:             1             24  java.util.concurrent.TimeUnit$5
1806:             1             24  java.util.concurrent.TimeUnit$6
1807:             1             24  java.util.concurrent.TimeUnit$7
1808:             1             24  java.util.logging.LogManager$LoggerContext
1809:             1             24  java.util.logging.LoggingPermission
1810:             1             24  java.util.stream.Collectors$$Lambda$325/1989184704
1811:             1             24  java.util.stream.ReferencePipeline$2$1
1812:             1             24  javax.el.ExpressionFactory$CacheKey
1813:             1             24  javax.el.Util$CacheKey
1814:             1             24  javax.websocket.CloseReason
1815:             1             24  org.apache.catalina.ContainerEvent
1816:             1             24  org.apache.catalina.core.ApplicationContextFacade
1817:             1             24  org.apache.catalina.core.StandardContext$ContextFilterMaps
1818:             1             24  org.apache.catalina.mapper.Mapper$ContextList
1819:             1             24  org.apache.catalina.mapper.Mapper$MappedContext
1820:             1             24  org.apache.catalina.mapper.Mapper$MappedWrapper
1821:             1             24  org.apache.catalina.webresources.TomcatURLStreamHandlerFactory
1822:             1             24  org.apache.coyote.AbstractProtocol$AsyncTimeout
1823:             1             24  org.apache.logging.log4j.spi.LoggerRegistry
1824:             1             24  org.apache.naming.StringManager
1825:             1             24  org.apache.tomcat.util.descriptor.web.ErrorPage
1826:             1             24  org.apache.tomcat.util.net.NioBlockingSelector
1827:             1             24  org.apache.tomcat.util.net.NioEndpoint$Acceptor
1828:             1             24  org.apache.tomcat.websocket.WsExtension
1829:             1             24  org.hibernate.validator.internal.engine.MethodValidationConfiguration
1830:             1             24  org.hibernate.validator.internal.engine.valueextraction.ValueExtractorManager
1831:             1             24  org.hibernate.validator.internal.metadata.provider.ProgrammaticMetaDataProvider
1832:             1             24  org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Option
1833:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
1834:             1             24  org.slf4j.impl.StaticLoggerBinder
1835:             1             24  org.springframework.aop.framework.JdkDynamicAopProxy
1836:             1             24  org.springframework.aop.support.DefaultPointcutAdvisor
1837:             1             24  org.springframework.aop.support.annotation.AnnotationClassFilter
1838:             1             24  org.springframework.aop.support.annotation.AnnotationMatchingPointcut
1839:             1             24  org.springframework.aop.target.EmptyTargetSource
1840:             1             24  org.springframework.beans.AbstractNestablePropertyAccessor$PropertyTokenHolder
1841:             1             24  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleElement
1842:             1             24  org.springframework.beans.factory.config.RuntimeBeanReference
1843:             1             24  org.springframework.beans.support.ResourceEditorRegistrar
1844:             1             24  org.springframework.boot.DefaultApplicationArguments
1845:             1             24  org.springframework.boot.SpringApplicationBannerPrinter$PrintedBanner
1846:             1             24  org.springframework.boot.SpringApplicationRunListeners
1847:             1             24  org.springframework.boot.autoconfigure.AutoConfigurationPackages$BasePackages
1848:             1             24  org.springframework.boot.autoconfigure.condition.BeanTypeRegistry
1849:             1             24  org.springframework.boot.autoconfigure.condition.ConditionMessage$Style$1
1850:             1             24  org.springframework.boot.autoconfigure.condition.ConditionMessage$Style$2
1851:             1             24  org.springframework.boot.autoconfigure.condition.OnClassCondition$MatchType$1
1852:             1             24  org.springframework.boot.autoconfigure.condition.OnClassCondition$MatchType$2
1853:             1             24  org.springframework.boot.autoconfigure.diagnostics.analyzer.NoSuchBeanDefinitionFailureAnalyzer
